LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Sun Apr 06 09:25:56 IST 2025
 700 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -50.000000 50.000000  xlo xhi
 -50.000000 50.000000  ylo yhi
 -0.267976 56.007155  zlo zhi

# Pair Coeffs
#
# 1  CA

 Masses

 1 12.010700 # CA

 Atoms # atomic

107 1 -2.855403 -4.325751 1.607861 # CA
108 1 -1.601694 -4.929506 1.875838 # CA
109 1 -1.153368 -5.053236 3.215722 # CA
110 1 0.232543 -5.177970 3.483699 # CA
111 1 0.695756 -5.136280 4.823583 # CA
112 1 2.037123 -4.766086 5.091559 # CA
113 1 2.456151 -4.564293 6.431444 # CA
114 1 3.581908 -3.746382 6.699420 # CA
115 1 3.903312 -3.410221 8.039305 # CA
116 1 4.669892 -2.248901 8.307281 # CA
117 1 4.852682 -1.821242 9.647165 # CA
118 1 5.162323 -0.464617 9.915142 # CA
119 1 -0.695756 -5.136280 0.803930 # CA
120 1 0.695756 -5.136280 1.071907 # CA
121 1 1.153368 -5.053236 2.411791 # CA
122 1 2.456151 -4.564293 2.679768 # CA
123 1 2.855403 -4.325751 4.019652 # CA
124 1 3.903312 -3.410221 4.287629 # CA
125 1 4.193288 -3.046602 5.627513 # CA
126 1 4.852682 -1.821242 5.895490 # CA
127 1 4.996402 -1.378919 7.235374 # CA
128 1 5.183189 -0.000000 7.503351 # CA
129 1 1.601694 -4.929506 0.000000 # CA
130 1 2.855403 -4.325751 0.267977 # CA
131 1 3.231665 -4.052381 1.607861 # CA
132 1 4.193288 -3.046602 1.875838 # CA
133 1 4.449502 -2.658454 3.215722 # CA
134 1 4.996402 -1.378919 3.483699 # CA
135 1 5.099893 -0.925494 4.823583 # CA
136 1 5.162323 0.464617 5.091559 # CA
137 1 4.669892 -2.248901 0.803930 # CA
138 1 5.099893 -0.925494 1.071907 # CA
139 1 5.162323 -0.464617 2.411791 # CA
140 1 5.099893 0.925494 2.679768 # CA
141 1 5.162323 0.464617 20.098261 # CA
142 1 4.852682 1.821242 20.366238 # CA
143 1 4.669892 2.248901 21.706121 # CA
144 1 3.903312 3.410221 21.974098 # CA
145 1 5.099893 0.925494 17.686470 # CA
146 1 4.669892 2.248901 17.954447 # CA
147 1 4.449502 2.658454 19.294331 # CA
148 1 3.581908 3.746382 19.562307 # CA
149 1 3.231665 4.052381 20.902191 # CA
150 1 2.037123 4.766086 21.170168 # CA
151 1 4.996402 1.378919 15.274678 # CA
152 1 4.449502 2.658454 15.542655 # CA
153 1 4.193288 3.046602 16.882540 # CA
154 1 3.231665 4.052381 17.150517 # CA
155 1 2.855403 4.325751 18.490400 # CA
156 1 1.601694 4.929506 18.758377 # CA
157 1 1.153368 5.053236 20.098261 # CA
158 1 -0.232543 5.177970 20.366238 # CA
159 1 -0.695756 5.136280 21.706121 # CA
160 1 -2.037123 4.766086 21.974098 # CA
161 1 5.183189 0.000000 11.255026 # CA
162 1 4.996402 1.378919 11.523003 # CA
163 1 4.852682 1.821242 12.862887 # CA
164 1 4.193288 3.046602 13.130864 # CA
165 1 3.903312 3.410221 14.470748 # CA
166 1 2.855403 4.325751 14.738725 # CA
167 1 2.456151 4.564293 16.078609 # CA
168 1 1.153368 5.053236 16.346586 # CA
169 1 0.695756 5.136280 17.686470 # CA
170 1 -0.695756 5.136280 17.954447 # CA
171 1 -1.153368 5.053236 19.294331 # CA
172 1 -2.456151 4.564293 19.562307 # CA
173 1 -2.855403 4.325751 20.902191 # CA
174 1 -3.903312 3.410221 21.170168 # CA
175 1 3.581908 3.746382 12.058956 # CA
176 1 2.456151 4.564293 12.326933 # CA
177 1 2.037123 4.766086 13.666818 # CA
178 1 0.695756 5.136280 13.934794 # CA
179 1 0.232543 5.177970 15.274678 # CA
180 1 -1.153368 5.053236 15.542655 # CA
181 1 -1.601694 4.929506 16.882540 # CA
182 1 -2.855403 4.325751 17.150517 # CA
183 1 -3.231665 4.052381 18.490400 # CA
184 1 -4.193288 3.046602 18.758377 # CA
185 1 -4.449502 2.658454 20.098261 # CA
186 1 -4.996402 1.378919 20.366238 # CA
187 1 -5.099893 0.925494 21.706121 # CA
188 1 -5.162323 -0.464617 21.974098 # CA
189 1 1.601694 4.929506 11.255026 # CA
190 1 0.232543 5.177970 11.523003 # CA
191 1 -0.232543 5.177970 12.862887 # CA
192 1 -1.601694 4.929506 13.130864 # CA
193 1 -2.037123 4.766086 14.470748 # CA
194 1 -3.231665 4.052381 14.738725 # CA
195 1 -3.581908 3.746382 16.078609 # CA
196 1 -4.449502 2.658454 16.346586 # CA
197 1 -4.669892 2.248901 17.686470 # CA
198 1 -5.099893 0.925494 17.954447 # CA
199 1 -5.162323 0.464617 19.294331 # CA
200 1 -5.099893 -0.925494 19.562307 # CA
201 1 -4.996402 -1.378919 20.902191 # CA
202 1 -4.449502 -2.658454 21.170168 # CA
203 1 -2.456151 4.564293 12.058956 # CA
204 1 -3.581908 3.746382 12.326933 # CA
205 1 -3.903312 3.410221 13.666818 # CA
206 1 -4.669892 2.248901 13.934794 # CA
207 1 -4.852682 1.821242 15.274678 # CA
208 1 -5.162323 0.464617 15.542655 # CA
209 1 -5.183189 0.000000 16.882540 # CA
210 1 -4.996402 -1.378919 17.150517 # CA
211 1 -4.852682 -1.821242 18.490400 # CA
212 1 -4.193288 -3.046602 18.758377 # CA
213 1 -3.903312 -3.410221 20.098261 # CA
214 1 -2.855403 -4.325751 20.366238 # CA
215 1 -2.456151 -4.564293 21.706121 # CA
216 1 -1.153368 -5.053236 21.974098 # CA
217 1 -4.193288 3.046602 11.255026 # CA
218 1 -4.852682 1.821242 11.523003 # CA
219 1 -4.996402 1.378919 12.862887 # CA
220 1 -5.183189 0.000000 13.130864 # CA
221 1 -5.162323 -0.464617 14.470748 # CA
222 1 -4.852682 -1.821242 14.738725 # CA
223 1 -4.669892 -2.248901 16.078609 # CA
224 1 -3.903312 -3.410221 16.346586 # CA
225 1 -3.581908 -3.746382 17.686470 # CA
226 1 -2.456151 -4.564293 17.954447 # CA
227 1 -2.037123 -4.766086 19.294331 # CA
228 1 -0.695756 -5.136280 19.562307 # CA
229 1 -0.232543 -5.177970 20.902191 # CA
230 1 1.153368 -5.053236 21.170168 # CA
231 1 -5.099893 -0.925494 12.058956 # CA
232 1 -4.669892 -2.248901 12.326933 # CA
233 1 -4.449502 -2.658454 13.666818 # CA
234 1 -3.581908 -3.746382 13.934794 # CA
235 1 -3.231665 -4.052381 15.274678 # CA
236 1 -2.037123 -4.766086 15.542655 # CA
237 1 -1.601694 -4.929506 16.882540 # CA
238 1 -0.232543 -5.177970 17.150517 # CA
239 1 0.232543 -5.177970 18.490400 # CA
240 1 1.601694 -4.929506 18.758377 # CA
241 1 2.037123 -4.766086 20.098261 # CA
242 1 3.231665 -4.052381 20.366238 # CA
243 1 3.581908 -3.746382 21.706121 # CA
244 1 4.449502 -2.658454 21.974098 # CA
245 1 -4.193288 -3.046602 11.255026 # CA
